status,ipAddress,host,request,userAgent,countryCode,sizeBytes,durationSecs,timestamp
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,42.344,2026-08-22T15:13:16.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,26.396,2026-08-22T15:13:15.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,27.44,2026-08-22T15:13:14.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /data-siswa/card-capture-start HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,155,44.314,2026-08-22T15:13:13.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /api/device/cek HTTP/1.1",ESP32HTTPClient,ID,171,32.456,2026-08-22T15:13:09.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,40.564,2026-08-22T15:12:58.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,29.827,2026-08-22T15:12:57.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,46.21,2026-08-22T15:12:56.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,45.889,2026-08-22T15:12:55.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,38.365,2026-08-22T15:12:54.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,56.951,2026-08-22T15:12:53.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,32.823,2026-08-22T15:12:52.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,51.214,2026-08-22T15:12:51.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,46.139,2026-08-22T15:12:50.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,35.166,2026-08-22T15:12:49.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,34.055,2026-08-22T15:12:48.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,25.835,2026-08-22T15:12:47.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,36.34,2026-08-22T15:12:46.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,36.56,2026-08-22T15:12:45.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,27.126,2026-08-22T15:12:44.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,37.642,2026-08-22T15:12:43.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,39.044,2026-08-22T15:12:42.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,84.167,2026-08-22T15:12:41.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,43.314,2026-08-22T15:12:40.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,43.014,2026-08-22T15:12:39.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,114.824,2026-08-22T15:12:38.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,46.952,2026-08-22T15:12:37.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,28.211,2026-08-22T15:12:36.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,31.514,2026-08-22T15:12:35.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,44.506,2026-08-22T15:12:34.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,48.481,2026-08-22T15:12:33.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,34.5,2026-08-22T15:12:32.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,38.76,2026-08-22T15:12:31.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=8ac04bdbdd6b606afbdd26cc36ac880534b77a05 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,34.275,2026-08-22T15:12:29.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /data-siswa/card-capture-start HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,155,32.106,2026-08-22T15:12:28.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /ajax/students HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,272,30.934,2026-08-22T15:12:24.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /ajax/students HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,272,31.449,2026-08-22T15:12:24.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /ajax/students HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,730,39.315,2026-08-22T15:12:23.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /ajax/students HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,668,57.555,2026-08-22T15:12:20.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /ajax/students HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,285,42.811,2026-08-22T15:12:17.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=ff85f8bfadfff8ca6ee4f423d24612419e41d239 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,198,33.596,2026-08-22T15:11:57.000000Z
409,36.82.127.240,smknurulhidayah.my.id,"POST /api/device/attendance HTTP/1.1",ESP32HTTPClient,ID,172,31.099,2026-08-22T15:11:56.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=ff85f8bfadfff8ca6ee4f423d24612419e41d239 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,30.764,2026-08-22T15:11:56.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /data-siswa/card-capture-start HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,156,36.16,2026-08-22T15:11:56.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /ajax/students HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,260,39.354,2026-08-22T15:11:51.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /ajax/students HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,290,28.08,2026-08-22T15:11:45.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /ajax/students/update HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,56,59.296,2026-08-22T15:11:44.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,197,32.33,2026-08-22T15:11:27.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /data-siswa/card-capture-start HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,155,52.484,2026-08-22T15:11:27.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,30.642,2026-08-22T15:11:16.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,96.359,2026-08-22T15:11:15.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,26.929,2026-08-22T15:11:14.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,38.844,2026-08-22T15:11:12.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,25.635,2026-08-22T15:11:11.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,27.309,2026-08-22T15:11:10.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,42.381,2026-08-22T15:11:09.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,50.636,2026-08-22T15:11:08.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,27.257,2026-08-22T15:11:07.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,34.964,2026-08-22T15:11:06.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,25.83,2026-08-22T15:11:05.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,28.452,2026-08-22T15:11:04.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,48.5,2026-08-22T15:11:03.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,52.434,2026-08-22T15:11:02.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,39.254,2026-08-22T15:11:01.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,37.766,2026-08-22T15:10:59.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,35.184,2026-08-22T15:10:57.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,25.843,2026-08-22T15:10:56.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,26.737,2026-08-22T15:10:53.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,35.89,2026-08-22T15:10:52.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,37.423,2026-08-22T15:10:51.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,38.392,2026-08-22T15:10:50.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,35.595,2026-08-22T15:10:49.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,44.999,2026-08-22T15:10:48.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=35066b22b57404d3e019f1c58d20729f1379227c HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,42.309,2026-08-22T15:10:47.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"POST /data-siswa/card-capture-start HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,155,35.144,2026-08-22T15:10:46.000000Z
409,36.82.127.240,smknurulhidayah.my.id,"POST /api/device/attendance HTTP/1.1",ESP32HTTPClient,ID,149,34.838,2026-08-22T15:10:45.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=6d5412d94cd31d44a686b6d138b4368d6d0730b0 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,35.087,2026-08-22T15:10:38.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=6d5412d94cd31d44a686b6d138b4368d6d0730b0 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,32.833,2026-08-22T15:10:38.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=6d5412d94cd31d44a686b6d138b4368d6d0730b0 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,61.694,2026-08-22T15:10:36.000000Z
200,36.82.127.240,smknurulhidayah.my.id,"GET /data-siswa/card-capture-poll?after_fingerprint=6d5412d94cd31d44a686b6d138b4368d6d0730b0 HTTP/1.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",ID,97,49.679,2026-08-22T15:10:35.000000Z
